event_id,event_name,user_id,anonymous_id,sent_at,received_at,properties
evt_000573,page_view,user_140,anon_140,2026-08-23 18:36:00,2026-08-23 18:36:01,"{""page"": ""checkout"", ""device"": ""desktop""}"
evt_000574,add_to_cart,user_140,anon_140,2026-08-23 19:21:00,2026-08-23 19:21:05,"{""product_id"": ""P400"", ""quantity"": 1}"
evt_000575,add_to_cart,user_140,anon_140,2026-08-23 21:08:00,2026-08-23 21:08:04,"{""product_id"": ""P300"", ""quantity"": 2}"
evt_000576,purchase,user_140,anon_140,2026-08-23 22:41:00,2026-08-23 22:41:04,"{""order_id"": ""ORD15654"", ""amount"": 675.59}"
evt_000577,page_view,user_140,anon_140,2026-08-24 00:18:00,2026-08-24 00:18:01,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000578,product_viewed,,anon_084,2026-08-23 09:06:00,2026-08-23 09:06:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000579,product_viewed,,anon_134,2026-09-03 17:51:00,2026-09-03 17:51:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000580,page_view,,anon_134,2026-09-03 18:50:00,2026-09-03 18:50:05,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000581,identify,user_134,anon_134,2026-09-03 19:33:00,2026-09-03 19:33:05,"{""email"": ""user134@example.com"", ""name"": ""User 134""}"
evt_000582,add_to_cart,user_134,anon_134,2026-09-03 19:44:00,2026-09-03 19:44:04,"{""product_id"": ""P300"", ""quantity"": 1}"
evt_000583,product_viewed,user_134,anon_134,2026-09-03 20:08:00,2026-09-03 20:08:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000584,page_view,user_134,anon_134,2026-09-03 21:11:00,2026-09-03 21:11:04,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000585,purchase,user_134,anon_134,2026-09-03 22:08:00,2026-09-03 22:08:03,"{""order_id"": ""ORD70003"", ""amount"": 404.08}"
evt_000586,purchase,user_134,anon_134,2026-09-04 00:50:00,2026-09-04 00:50:04,"{""order_id"": ""ORD64629"", ""amount"": 314.63}"
evt_000587,page_view,,anon_157,2026-08-31 12:40:00,2026-08-31 12:40:04,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000588,page_view,,anon_157,2026-08-31 13:37:00,2026-08-31 13:37:04,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000589,page_view,,anon_157,2026-08-31 14:34:00,2026-08-31 14:34:01,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000590,page_view,,anon_157,2026-08-31 14:47:00,2026-08-31 14:47:03,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000591,product_viewed,,anon_157,2026-08-31 15:13:00,2026-08-31 15:13:02,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000592,identify,user_157,anon_157,2026-08-31 16:13:00,2026-08-31 16:13:01,"{""email"": ""user157@example.com"", ""name"": ""User 157""}"
evt_000593,page_view,user_157,anon_157,2026-08-31 16:24:00,2026-08-31 16:24:04,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000594,product_viewed,user_157,anon_157,2026-08-31 18:24:00,2026-08-31 18:24:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000595,product_viewed,user_157,anon_157,2026-08-31 19:25:00,2026-08-31 19:25:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000596,page_view,user_157,anon_157,2026-08-31 20:16:00,2026-08-31 20:16:04,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000597,page_view,user_157,anon_157,2026-08-31 22:41:00,2026-08-31 22:41:03,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000598,page_view,,anon_123,2026-08-30 18:23:00,2026-08-30 18:23:04,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000599,page_view,,anon_123,2026-08-30 18:34:00,2026-08-30 18:34:03,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000600,page_view,,anon_123,2026-08-30 19:34:00,2026-08-30 19:34:05,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000601,product_viewed,,anon_123,2026-08-30 20:18:00,2026-08-30 20:18:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000602,identify,user_123,anon_123,2026-08-30 21:14:00,2026-08-30 21:14:01,"{""email"": ""user123@example.com"", ""name"": ""User 123""}"
evt_000603,add_to_cart,user_123,anon_123,2026-08-30 21:18:00,2026-08-30 21:18:03,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000604,add_to_cart,user_123,anon_123,2026-08-30 22:16:00,2026-08-30 22:16:04,"{""product_id"": ""P200"", ""quantity"": 1}"
evt_000605,purchase,user_123,anon_123,2026-08-31 00:36:00,2026-08-31 00:36:03,"{""order_id"": ""ORD11333"", ""amount"": 1035.33}"
evt_000606,product_viewed,user_123,anon_123,2026-08-31 01:22:00,2026-08-31 01:22:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000607,purchase,user_123,anon_123,2026-08-31 01:45:00,2026-08-31 01:45:01,"{""order_id"": ""ORD52654"", ""amount"": 928.5}"
evt_000608,page_view,user_123,anon_123,2026-08-31 02:19:00,2026-08-31 02:19:02,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000609,add_to_cart,user_123,anon_123,2026-08-31 03:19:00,2026-08-31 03:19:03,"{""product_id"": ""P100"", ""quantity"": 3}"
evt_000610,add_to_cart,user_123,anon_123,2026-08-31 04:38:00,2026-08-31 04:38:05,"{""product_id"": ""P300"", ""quantity"": 2}"
evt_000611,page_view,,anon_215,2026-08-31 12:14:00,2026-08-31 12:14:04,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000612,product_viewed,,anon_215,2026-08-31 12:40:00,2026-08-31 12:40:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000613,product_viewed,,anon_215,2026-08-31 13:26:00,2026-08-31 13:26:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000614,product_viewed,,anon_215,2026-08-31 14:24:00,2026-08-31 14:24:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000615,page_view,,anon_215,2026-08-31 14:45:00,2026-08-31 14:45:02,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000616,product_viewed,,anon_226,2026-08-20 15:13:00,2026-08-20 15:13:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000617,page_view,,anon_226,2026-08-20 15:52:00,2026-08-20 15:52:04,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000618,product_viewed,,anon_226,2026-08-20 16:01:00,2026-08-20 16:01:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000619,page_view,,anon_226,2026-08-20 16:06:00,2026-08-20 16:06:04,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000620,page_view,,anon_226,2026-08-20 16:18:00,2026-08-20 16:18:03,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000621,page_view,,anon_046,2026-09-01 20:33:00,2026-09-01 20:33:01,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000622,product_viewed,,anon_046,2026-09-01 20:42:00,2026-09-01 20:42:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000623,identify,user_046,anon_046,2026-09-01 21:27:00,2026-09-01 21:27:01,"{""email"": ""user46@example.com"", ""name"": ""User 46""}"
evt_000624,page_view,user_046,anon_046,2026-09-01 21:51:00,2026-09-01 21:51:04,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000625,add_to_cart,user_046,anon_046,2026-09-01 22:19:00,2026-09-01 22:19:03,"{""product_id"": ""P100"", ""quantity"": 3}"
evt_000626,add_to_cart,user_046,anon_046,2026-09-02 00:38:00,2026-09-02 00:38:03,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000627,product_viewed,user_046,anon_046,2026-09-02 02:18:00,2026-09-02 02:18:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000628,product_viewed,,anon_236,2026-08-25 11:04:00,2026-08-25 11:04:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000629,page_view,,anon_236,2026-08-25 11:53:00,2026-08-25 11:53:04,"{""page"": ""home"", ""device"": ""tablet""}"
evt_000630,page_view,,anon_236,2026-08-25 12:38:00,2026-08-25 12:38:04,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000631,product_viewed,,anon_019,2026-09-03 14:08:00,2026-09-03 14:08:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000632,identify,user_019,anon_019,2026-09-03 14:52:00,2026-09-03 14:52:03,"{""email"": ""user19@example.com"", ""name"": ""User 19""}"
evt_000633,add_to_cart,user_019,anon_019,2026-09-03 14:53:00,2026-09-03 14:53:02,"{""product_id"": ""P400"", ""quantity"": 4}"
evt_000634,add_to_cart,user_019,anon_019,2026-09-03 15:45:00,2026-09-03 15:45:02,"{""product_id"": ""P200"", ""quantity"": 1}"
evt_000635,add_to_cart,user_019,anon_019,2026-09-03 16:24:00,2026-09-03 16:24:01,"{""product_id"": ""P400"", ""quantity"": 3}"
evt_000636,product_viewed,,anon_241,2026-09-06 18:45:00,2026-09-06 18:45:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000637,identify,user_241,anon_241,2026-09-06 19:34:00,2026-09-06 19:34:03,"{""email"": ""user241@example.com"", ""name"": ""User 241""}"
evt_000638,product_viewed,user_241,anon_241,2026-09-06 19:37:00,2026-09-06 19:37:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000639,page_view,user_241,anon_241,2026-09-06 21:06:00,2026-09-06 21:06:01,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000640,product_viewed,user_241,anon_241,2026-09-06 22:33:00,2026-09-06 22:33:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000641,add_to_cart,user_241,anon_241,2026-09-07 01:18:00,2026-09-07 01:18:01,"{""product_id"": ""P100"", ""quantity"": 3}"
evt_000642,page_view,user_241,anon_241,2026-09-07 01:59:00,2026-09-07 01:59:05,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000643,page_view,user_241,anon_241,2026-09-07 03:32:00,2026-09-07 03:32:01,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000644,add_to_cart,user_241,anon_241,2026-09-07 04:23:00,2026-09-07 04:23:05,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000645,add_to_cart,user_241,anon_241,2026-09-07 05:07:00,2026-09-07 05:07:04,"{""product_id"": ""P100"", ""quantity"": 1}"
evt_000646,product_viewed,,anon_089,2026-08-22 14:56:00,2026-08-22 14:56:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000647,identify,user_089,anon_089,2026-08-22 15:15:00,2026-08-22 15:15:05,"{""email"": ""user89@example.com"", ""name"": ""User 89""}"
evt_000648,purchase,user_089,anon_089,2026-08-22 15:29:00,2026-08-22 15:29:05,"{""order_id"": ""ORD16871"", ""amount"": 91.96}"
evt_000649,add_to_cart,user_089,anon_089,2026-08-22 17:23:00,2026-08-22 17:23:02,"{""product_id"": ""P400"", ""quantity"": 2}"
evt_000650,add_to_cart,user_089,anon_089,2026-08-22 19:15:00,2026-08-22 19:15:05,"{""product_id"": ""P400"", ""quantity"": 3}"
evt_000651,page_view,user_089,anon_089,2026-08-22 21:56:00,2026-08-22 21:56:02,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000652,page_view,user_089,anon_089,2026-08-22 22:13:00,2026-08-22 22:13:01,"{""page"": ""checkout"", ""device"": ""tablet""}"
evt_000653,purchase,user_089,anon_089,2026-08-22 23:55:00,2026-08-22 23:55:03,"{""order_id"": ""ORD63121"", ""amount"": 114.22}"
evt_000654,product_viewed,user_089,anon_089,2026-08-23 01:55:00,2026-08-23 01:55:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000655,page_view,user_089,anon_089,2026-08-23 02:59:00,2026-08-23 02:59:05,"{""page"": ""home"", ""device"": ""mobile""}"
evt_000656,page_view,,anon_053,2026-09-06 21:31:00,2026-09-06 21:31:01,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000657,page_view,,anon_053,2026-09-06 21:53:00,2026-09-06 21:53:05,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000658,product_viewed,,anon_053,2026-09-06 22:31:00,2026-09-06 22:31:02,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000659,identify,user_053,anon_053,2026-09-06 23:06:00,2026-09-06 23:06:01,"{""email"": ""user53@example.com"", ""name"": ""User 53""}"
evt_000660,page_view,user_053,anon_053,2026-09-06 23:11:00,2026-09-06 23:11:01,"{""page"": ""products"", ""device"": ""desktop""}"
evt_000661,product_viewed,user_053,anon_053,2026-09-07 00:41:00,2026-09-07 00:41:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000662,product_viewed,user_053,anon_053,2026-09-07 02:24:00,2026-09-07 02:24:05,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000663,product_viewed,user_053,anon_053,2026-09-07 02:41:00,2026-09-07 02:41:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000664,add_to_cart,user_053,anon_053,2026-09-07 03:37:00,2026-09-07 03:37:01,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000665,add_to_cart,user_053,anon_053,2026-09-07 06:36:00,2026-09-07 06:36:04,"{""product_id"": ""P300"", ""quantity"": 1}"
evt_000666,purchase,user_053,anon_053,2026-09-07 07:39:00,2026-09-07 07:39:02,"{""order_id"": ""ORD44635"", ""amount"": 344.0}"
evt_000667,add_to_cart,user_053,anon_053,2026-09-07 10:39:00,2026-09-07 10:39:03,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000668,page_view,,anon_124,2026-08-22 11:07:00,2026-08-22 11:07:04,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000669,page_view,,anon_124,2026-08-22 12:00:00,2026-08-22 12:00:03,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000670,product_viewed,,anon_124,2026-08-22 12:12:00,2026-08-22 12:12:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000671,identify,user_124,anon_124,2026-08-22 12:14:00,2026-08-22 12:14:02,"{""email"": ""user124@example.com"", ""name"": ""User 124""}"
evt_000672,product_viewed,user_124,anon_124,2026-08-22 12:39:00,2026-08-22 12:39:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000673,page_view,,anon_055,2026-08-23 18:17:00,2026-08-23 18:17:04,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000674,page_view,,anon_055,2026-08-23 18:20:00,2026-08-23 18:20:03,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000675,product_viewed,,anon_055,2026-08-23 18:46:00,2026-08-23 18:46:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000676,product_viewed,,anon_055,2026-08-23 19:24:00,2026-08-23 19:24:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000677,identify,user_055,anon_055,2026-08-23 19:28:00,2026-08-23 19:28:01,"{""email"": ""user55@example.com"", ""name"": ""User 55""}"
evt_000678,product_viewed,user_055,anon_055,2026-08-23 19:39:00,2026-08-23 19:39:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000679,product_viewed,user_055,anon_055,2026-08-23 20:10:00,2026-08-23 20:10:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000680,purchase,user_055,anon_055,2026-08-23 22:28:00,2026-08-23 22:28:03,"{""order_id"": ""ORD69374"", ""amount"": 881.76}"
evt_000681,page_view,user_055,anon_055,2026-08-24 01:10:00,2026-08-24 01:10:01,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000682,page_view,,anon_131,2026-08-30 19:39:00,2026-08-30 19:39:01,"{""page"": ""checkout"", ""device"": ""mobile""}"
evt_000683,page_view,,anon_131,2026-08-30 19:57:00,2026-08-30 19:57:01,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000684,page_view,,anon_131,2026-08-30 20:57:00,2026-08-30 20:57:01,"{""page"": ""pricing"", ""device"": ""desktop""}"
evt_000685,product_viewed,,anon_131,2026-08-30 21:20:00,2026-08-30 21:20:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000686,product_viewed,,anon_131,2026-08-30 21:51:00,2026-08-30 21:51:04,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000687,identify,user_131,anon_131,2026-08-30 22:43:00,2026-08-30 22:43:05,"{""email"": ""user131@example.com"", ""name"": ""User 131""}"
evt_000688,page_view,user_131,anon_131,2026-08-30 23:08:00,2026-08-30 23:08:01,"{""page"": ""products"", ""device"": ""mobile""}"
evt_000689,page_view,user_131,anon_131,2026-08-31 01:08:00,2026-08-31 01:08:01,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000690,product_viewed,user_131,anon_131,2026-08-31 01:56:00,2026-08-31 01:56:02,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000691,add_to_cart,user_131,anon_131,2026-08-31 02:24:00,2026-08-31 02:24:01,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000692,add_to_cart,user_131,anon_131,2026-08-31 02:36:00,2026-08-31 02:36:04,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000693,purchase,user_131,anon_131,2026-08-31 05:29:00,2026-08-31 05:29:02,"{""order_id"": ""ORD86762"", ""amount"": 509.71}"
evt_000694,add_to_cart,user_131,anon_131,2026-08-31 07:55:00,2026-08-31 07:55:02,"{""product_id"": ""P200"", ""quantity"": 2}"
evt_000695,page_view,user_131,anon_131,2026-08-31 10:33:00,2026-08-31 10:33:05,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000696,product_viewed,,anon_040,2026-09-07 11:01:00,2026-09-07 11:01:05,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000697,page_view,,anon_040,2026-09-07 11:28:00,2026-09-07 11:28:02,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000698,identify,user_040,anon_040,2026-09-07 11:41:00,2026-09-07 11:41:03,"{""email"": ""user40@example.com"", ""name"": ""User 40""}"
evt_000699,add_to_cart,user_040,anon_040,2026-09-07 11:49:00,2026-09-07 11:49:05,"{""product_id"": ""P300"", ""quantity"": 3}"
evt_000700,page_view,,anon_142,2026-08-25 16:30:00,2026-08-25 16:30:02,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000701,identify,user_142,anon_142,2026-08-25 16:48:00,2026-08-25 16:48:05,"{""email"": ""user142@example.com"", ""name"": ""User 142""}"
evt_000702,product_viewed,user_142,anon_142,2026-08-25 16:56:00,2026-08-25 16:56:01,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000703,product_viewed,,anon_087,2026-08-25 15:05:00,2026-08-25 15:05:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000704,product_viewed,,anon_087,2026-08-25 16:05:00,2026-08-25 16:05:03,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000705,product_viewed,,anon_087,2026-08-25 16:50:00,2026-08-25 16:50:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000706,identify,user_087,anon_087,2026-08-25 16:52:00,2026-08-25 16:52:02,"{""email"": ""user87@example.com"", ""name"": ""User 87""}"
evt_000707,purchase,user_087,anon_087,2026-08-25 17:06:00,2026-08-25 17:06:04,"{""order_id"": ""ORD11063"", ""amount"": 518.06}"
evt_000708,page_view,user_087,anon_087,2026-08-25 19:37:00,2026-08-25 19:37:05,"{""page"": ""about"", ""device"": ""desktop""}"
evt_000709,add_to_cart,user_087,anon_087,2026-08-25 20:23:00,2026-08-25 20:23:05,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000710,page_view,user_087,anon_087,2026-08-25 22:50:00,2026-08-25 22:50:03,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000711,product_viewed,user_087,anon_087,2026-08-25 22:55:00,2026-08-25 22:55:05,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000712,page_view,user_087,anon_087,2026-08-26 00:14:00,2026-08-26 00:14:03,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000713,page_view,,anon_109,2026-08-28 09:40:00,2026-08-28 09:40:02,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000714,product_viewed,,anon_109,2026-08-28 10:05:00,2026-08-28 10:05:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000715,product_viewed,,anon_079,2026-08-30 11:42:00,2026-08-30 11:42:04,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000716,product_viewed,,anon_079,2026-08-30 12:38:00,2026-08-30 12:38:05,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000717,identify,user_079,anon_079,2026-08-30 13:26:00,2026-08-30 13:26:01,"{""email"": ""user79@example.com"", ""name"": ""User 79""}"
evt_000718,product_viewed,user_079,anon_079,2026-08-30 13:55:00,2026-08-30 13:55:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000719,add_to_cart,user_079,anon_079,2026-08-30 15:37:00,2026-08-30 15:37:05,"{""product_id"": ""P200"", ""quantity"": 3}"
evt_000720,purchase,user_079,anon_079,2026-08-30 17:15:00,2026-08-30 17:15:04,"{""order_id"": ""ORD55738"", ""amount"": 184.76}"
evt_000721,purchase,user_079,anon_079,2026-08-30 19:48:00,2026-08-30 19:48:01,"{""order_id"": ""ORD52511"", ""amount"": 1187.75}"
evt_000722,add_to_cart,user_079,anon_079,2026-08-30 21:29:00,2026-08-30 21:29:02,"{""product_id"": ""P400"", ""quantity"": 1}"
evt_000723,purchase,user_079,anon_079,2026-08-31 00:29:00,2026-08-31 00:29:01,"{""order_id"": ""ORD98034"", ""amount"": 1415.92}"
evt_000724,add_to_cart,user_079,anon_079,2026-08-31 01:02:00,2026-08-31 01:02:01,"{""product_id"": ""P200"", ""quantity"": 4}"
evt_000725,add_to_cart,user_079,anon_079,2026-08-31 02:07:00,2026-08-31 02:07:02,"{""product_id"": ""P100"", ""quantity"": 2}"
evt_000726,product_viewed,,anon_126,2026-08-26 20:12:00,2026-08-26 20:12:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000727,product_viewed,,anon_090,2026-09-03 14:24:00,2026-09-03 14:24:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000728,identify,user_090,anon_090,2026-09-03 15:20:00,2026-09-03 15:20:03,"{""email"": ""user90@example.com"", ""name"": ""User 90""}"
evt_000729,product_viewed,user_090,anon_090,2026-09-03 15:46:00,2026-09-03 15:46:03,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000730,add_to_cart,user_090,anon_090,2026-09-03 17:54:00,2026-09-03 17:54:01,"{""product_id"": ""P300"", ""quantity"": 4}"
evt_000731,product_viewed,user_090,anon_090,2026-09-03 19:27:00,2026-09-03 19:27:02,"{""product_id"": ""P400"", ""product_name"": ""Keyboard""}"
evt_000732,product_viewed,,anon_099,2026-08-25 20:35:00,2026-08-25 20:35:04,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000733,product_viewed,,anon_099,2026-08-25 21:13:00,2026-08-25 21:13:02,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000734,product_viewed,,anon_099,2026-08-25 21:40:00,2026-08-25 21:40:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000735,page_view,,anon_099,2026-08-25 22:39:00,2026-08-25 22:39:04,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000736,page_view,,anon_022,2026-09-01 17:22:00,2026-09-01 17:22:03,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000737,product_viewed,,anon_022,2026-09-01 17:33:00,2026-09-01 17:33:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000738,identify,user_022,anon_022,2026-09-01 18:28:00,2026-09-01 18:28:01,"{""email"": ""user22@example.com"", ""name"": ""User 22""}"
evt_000739,page_view,user_022,anon_022,2026-09-01 18:48:00,2026-09-01 18:48:03,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000740,add_to_cart,user_022,anon_022,2026-09-01 19:59:00,2026-09-01 19:59:03,"{""product_id"": ""P100"", ""quantity"": 3}"
evt_000741,page_view,,anon_155,2026-09-08 11:36:00,2026-09-08 11:36:01,"{""page"": ""about"", ""device"": ""tablet""}"
evt_000742,product_viewed,,anon_155,2026-09-08 12:01:00,2026-09-08 12:01:03,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000743,page_view,,anon_155,2026-09-08 12:03:00,2026-09-08 12:03:03,"{""page"": ""checkout"", ""device"": ""desktop""}"
evt_000744,identify,user_155,anon_155,2026-09-08 12:38:00,2026-09-08 12:38:01,"{""email"": ""user155@example.com"", ""name"": ""User 155""}"
evt_000745,page_view,user_155,anon_155,2026-09-08 12:39:00,2026-09-08 12:39:04,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000746,add_to_cart,user_155,anon_155,2026-09-08 12:41:00,2026-09-08 12:41:04,"{""product_id"": ""P200"", ""quantity"": 2}"
evt_000747,add_to_cart,user_155,anon_155,2026-09-08 14:56:00,2026-09-08 14:56:02,"{""product_id"": ""P400"", ""quantity"": 4}"
evt_000748,purchase,user_155,anon_155,2026-09-08 17:07:00,2026-09-08 17:07:05,"{""order_id"": ""ORD91454"", ""amount"": 776.02}"
evt_000749,purchase,user_155,anon_155,2026-09-08 19:27:00,2026-09-08 19:27:02,"{""order_id"": ""ORD51568"", ""amount"": 1455.91}"
evt_000750,product_viewed,,anon_177,2026-08-26 18:54:00,2026-08-26 18:54:01,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000751,page_view,,anon_177,2026-08-26 19:53:00,2026-08-26 19:53:04,"{""page"": ""home"", ""device"": ""desktop""}"
evt_000752,identify,user_177,anon_177,2026-08-26 20:37:00,2026-08-26 20:37:05,"{""email"": ""user177@example.com"", ""name"": ""User 177""}"
evt_000753,product_viewed,user_177,anon_177,2026-08-26 20:51:00,2026-08-26 20:51:05,"{""product_id"": ""P200"", ""product_name"": ""Phone""}"
evt_000754,page_view,,anon_032,2026-08-27 15:00:00,2026-08-27 15:00:02,"{""page"": ""products"", ""device"": ""tablet""}"
evt_000755,product_viewed,,anon_032,2026-08-27 15:06:00,2026-08-27 15:06:03,"{""product_id"": ""P100"", ""product_name"": ""Laptop""}"
evt_000756,page_view,,anon_032,2026-08-27 15:16:00,2026-08-27 15:16:02,"{""page"": ""pricing"", ""device"": ""tablet""}"
evt_000757,product_viewed,,anon_032,2026-08-27 15:42:00,2026-08-27 15:42:01,"{""product_id"": ""P300"", ""product_name"": ""Monitor""}"
evt_000758,identify,user_032,anon_032,2026-08-27 15:51:00,2026-08-27 15:51:01,"{""email"": ""user32@example.com"", ""name"": ""User 32""}"
evt_000759,purchase,user_032,anon_032,2026-08-27 16:17:00,2026-08-27 16:17:05,"{""order_id"": ""ORD34977"", ""amount"": 1237.66}"
evt_000760,add_to_cart,user_032,anon_032,2026-08-27 17:22:00,2026-08-27 17:22:01,"{""product_id"": ""P400"", ""quantity"": 1}"
evt_000761,page_view,user_032,anon_032,2026-08-27 17:39:00,2026-08-27 17:39:01,"{""page"": ""about"", ""device"": ""mobile""}"
evt_000762,page_view,user_032,anon_032,2026-08-27 19:46:00,2026-08-27 19:46:05,"{""page"": ""pricing"", ""device"": ""mobile""}"
